id,create_time,text,like_count,reply_count,parent_comment_id,video_id
7469146961548460822,2025-02-08 20:25:30,Vielen Dank für eure Unterstützung ❤️❤️❤️*Team Bodo*,11,0,7469145408002919682,7469145408002919682
7469160383800230678,2025-02-08 21:17:50,🩷🩷🩷,3,0,7469145408002919682,7469145408002919682
7469340993268515606,2025-02-09 08:58:34,🩷🩷🩷,2,0,7469145408002919682,7469145408002919682
7469168788812956418,2025-02-08 21:50:27,Möge Euer Einsatz von Erfolg gekrönt sein,1,0,7469145408002919682,7469145408002919682
7469152121096160022,2025-02-08 20:45:31,🩷🩷🩷🩷,1,0,7469145408002919682,7469145408002919682
7469148815975858966,2025-02-08 20:32:37,Einfach ganz viel Liebe an euch 🩷🩷🩷 vielen Dank für euren Einsatz 🩷🩷🩷🩷🩷 Thüringen ist meine Heimat. Und so viele tolle Menschen so aktiv zu sehen macht mich einfach glücklich 🫶,1,0,7469145408002919682,7469145408002919682
7469420266000712470,2025-02-09 14:06:22,Starke Aktion 🔥🔥,0,0,7469145408002919682,7469145408002919682
7469388912638067478,2025-02-09 12:04:28,beide Stimmen an Bodo 🩷🩷🩷,0,0,7469145408002919682,7469145408002919682
7469324079977104150,2025-02-09 07:53:21,🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷,0,0,7469145408002919682,7469145408002919682
7469190663231734550,2025-02-08 23:15:52,"Ihr seid großartig, Dankeschön ❤️🖤🤗",0,0,7469145408002919682,7469145408002919682
7468319749869912854,2025-02-06 14:55:39,NUR DIE LINKE 🩷🩷🫶🏻💪🏻🔨💕❤️,4,0,7468314838054210838,7468314838054210838
7468352392024556310,2025-02-06 17:02:23,Nach der Ampel links 🫶🫶,2,0,7468314838054210838,7468314838054210838
7468315748839523094,2025-02-06 14:40:12,🩷🩷🩷🩷🩷🩷🩷🩷,1,0,7468314838054210838,7468314838054210838
7468315627100750614,2025-02-06 14:40:04,"╔════༺❀༻❤️༺❀༻════╗
*🚩❤️🖤✲Linke2025✲🖤❤️🚩*
╚════༺❀༻❤️༺❀༻════╝",1,0,7468314838054210838,7468314838054210838
7472082798969389846,2025-02-16 18:18:06,Dieses Video ist so bosshaft,6,0,7472081999579073814,7472081999579073814
7472328783531279126,2025-02-17 10:12:59,Das TikTok Game sowie die Zielgruppe einfach verstanden! 👌🏻👌🏻,2,0,7472081999579073814,7472081999579073814
7475229949945234231,2025-02-25 05:51:15,I’m beyond happy! My investment helped me fund my bakery and my surgery. Thank you so much!@LISA SENAY 📊💰,0,0,7472081999579073814,7472081999579073814
7472087226877952790,2025-02-16 18:35:11,Deshalb...nach der Ampel links 🖤❤️#161,0,0,7472081999579073814,7472081999579073814
7472588012104647446,2025-02-18 03:04:02,Mega💪🏼 gemeinsam schaffen wir das! 🩷,1,0,7469852942892322070,7469852942892322070
7471123327269470998,2025-02-14 04:17:42,"Deshalb am 23.02.25:
╔════༺❀༻❤️༺❀༻════╗
*🚩🐦‍🔥❤️‍🔥💖✲Linke2025✲💖❤️‍🔥🐦‍🔥🚩*
╚════༺❀༻❤️༺❀༻════╝",1,0,7469852942892322070,7469852942892322070
7469853721259115286,2025-02-10 18:08:05,❤️❤️,1,0,7469852942892322070,7469852942892322070
