id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment,emoji_sentiment,extracted_emojis
7465462267657634582,2025-01-29 22:07:05,Das ist Demokratie ,218,3,7465425491143494934,7465425491143494934,neutral,1.0,"['👍', '👍', '👍']"
7465462017273381654,2025-01-29 22:06:01,Aber Kinder und Frauen Gewalt antun ist ok oder,155,26,7465425491143494934,7465425491143494934,neutral,,[]
7465466931002196758,2025-01-29 22:25:37,Das kann nur gut für unser Land ,70,1,7465425491143494934,7465425491143494934,positive,1.0,"['👏', '👏', '👏', '💙', '💙', '💙', '💙']"
7465459563783160598,2025-01-29 21:57:01,Ja ist doch superendlichwir haben das Recht uns zu schützen,69,5,7465425491143494934,7465425491143494934,positive,,[]
7465479244597183254,2025-01-29 23:13:19, Alice auf die 1,66,1,7465425491143494934,7465425491143494934,positive,1.0,"['💙', '💙', '💙']"
7465452718480507670,2025-01-29 21:29:52,Mimimimi,56,3,7465425491143494934,7465425491143494934,negative,,[]
7465462762547790614,2025-01-29 22:09:20,In was für einer Demokratie leben wir wenn demokratische Parteien keine Anträge mehr einbringen dürfen weil die falschen zustimmen könnten Die Dinge sind umsetzbar Unsere Nachbarländer tun es,48,4,7465425491143494934,7465425491143494934,negative,,[]
7465474981686690582,2025-01-29 22:56:37,Alice für Deutschland ,38,0,7465425491143494934,7465425491143494934,positive,,['♥️']
7465456329571828502,2025-01-29 21:44:18,Demokratie,32,0,7465425491143494934,7465425491143494934,negative,,[]
7465477139379602198,2025-01-29 23:05:14,so muss das sein  ein hoch auf diesen heutigen tag,27,0,7465425491143494934,7465425491143494934,neutral,1.0,"['👍', '👍', '💙', '💙', '💙']"
7465476496439198486,2025-01-29 23:02:54,endlich ,27,0,7465425491143494934,7465425491143494934,positive,1.0,"['💙', '💙', '💙', '💙', '💙', '💙', '💙']"
7465464110139310870,2025-01-29 22:14:21,Ist doch toll ,26,0,7465425491143494934,7465425491143494934,positive,1.0,"['👍', '👍', '👍', '👍', '👍', '👍']"
7465581675498472214,2025-01-30 05:51:04,bravoooooooo endlich ,22,0,7465425491143494934,7465425491143494934,positive,1.0,"['💙', '💙', '💙', '💙', '💙', '💙']"
7465565197081117462,2025-01-30 04:49:33,Nur noch ,22,0,7465425491143494934,7465425491143494934,negative,1.0,"['💙', '💙', '💙']"
7465566375211516694,2025-01-30 04:55:08,Wenn man nur singen und klatschen in der Schule hatte ,20,2,7465425491143494934,7465425491143494934,neutral,1.0,"['🙈', '🤪', '🤪', '😆']"
7465484553608823574,2025-01-29 23:34:11,Richtig so ,17,0,7465425491143494934,7465425491143494934,positive,1.0,"['👍', '💙']"
7465578464902316822,2025-01-30 05:39:32,Das nennt man Demokratie    ,13,0,7465425491143494934,7465425491143494934,neutral,1.0,"['👏', '👏', '👏', '👏']"
7465487989955855126,2025-01-29 23:47:41,"
 ABER NUR NOCH ",13,0,7465425491143494934,7465425491143494934,neutral,1.0,"['👍', '💙', '💙', '💙', '👍', '💙', '💙', '💙', '👍', '💙', '💙', '💙', '👍', '💙', '💙', '💙', '💙', '💙']"
7465594380308251394,2025-01-30 06:40:53,Und was bist du,12,1,7465425491143494934,7465425491143494934,negative,,[]
7465467677328278294,2025-01-29 22:28:31,Ja super  es geht Berg auf ,12,1,7465425491143494934,7465425491143494934,positive,,[]
7465658248080474902,2025-01-30 10:48:19,Ich geh wählen ,11,0,7465425491143494934,7465425491143494934,positive,1.0,"['💙', '💙', '💙', '💙', '💙']"
7465476715864228630,2025-01-29 23:03:41,Das ist Demokratie,9,0,7465425491143494934,7465425491143494934,neutral,,[]
7465449523747144470,2025-01-29 21:17:44,Und warum ist es soweit gekommen Weil Die Grünen und die SPD realitätsfern geworden sind und eine Verweigerungspolitik machen,9,0,7465425491143494934,7465425491143494934,negative,,[]
7465461099823973142,2025-01-29 22:02:29,Ja und die Welt dreht sich weiter,8,0,7465425491143494934,7465425491143494934,neutral,,[]
7465454113338622742,2025-01-29 21:35:24,"Von was haben Sie eigentlich Angst
Die Umsetzung läuft schon paar Tage Sie Amerika und zwischen 70 80 der Bevölkerung gefällt es
nochmal meine Frage von was haben sie Angst über eine Nachricht",8,0,7465425491143494934,7465425491143494934,negative,,[]
7465473351713424150,2025-01-29 22:50:22,So läuft das nunmal in einer Demokratie ,7,0,7465425491143494934,7465425491143494934,neutral,1.0,"['😂', '😂', '😂', '😂']"
7465691714494399254,2025-01-30 12:57:30,das ist Demokratie ,6,0,7465425491143494934,7465425491143494934,neutral,1.0,"['💙', '💙', '💙']"
7465476886250226454,2025-01-29 23:04:49,Zum Schutz unserer Kinder Hat sie keine Kinder,6,1,7465425491143494934,7465425491143494934,neutral,,[]
7465476155475460886,2025-01-29 23:01:26,EgalHauptsache es ändert sich endlich wasÜbrigens ist das Demokratie,6,0,7465425491143494934,7465425491143494934,negative,,[]
7465459232859915030,2025-01-29 21:55:21,uñsere demokrati fängt jetzt erst an linke und grüne ist wohl er monarchi,6,1,7465425491143494934,7465425491143494934,negative,,[]
7465790029986874134,2025-01-30 19:18:46,Nur noch,5,0,7465425491143494934,7465425491143494934,negative,1.0,"['💙', '💙', '💙']"
7465781400009917206,2025-01-30 18:45:29,Alice Weidel ,5,0,7465425491143494934,7465425491143494934,positive,1.0,"['💪', '💪', '💪', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙']"
7465491174084068118,2025-01-30 00:01:18,"Warum schadet das unserem Land
Lieber das Abmetzeln weiterhin in Kauf nehmen oder wie ",5,0,7465425491143494934,7465425491143494934,negative,-1.0,['😡']
7465461058280866582,2025-01-29 22:02:49,Danke für dein Statement ,5,0,7465425491143494934,7465425491143494934,positive,,['❤️']
7465703309229261590,2025-01-30 13:42:24,Nur noch blau,4,0,7465425491143494934,7465425491143494934,negative,,[]
7465668477522952982,2025-01-30 11:27:59,Ich kann über sowas nur Lachen und klar gehe ich Wählen ich weiß auch schon 100 wenn  so und nicht anders,4,1,7465425491143494934,7465425491143494934,positive,1.0,"['💙', '💙', '💙', '🇩🇪', '💙', '💙', '💙']"
7465509385746678550,2025-01-30 01:12:29,Ich glaube hier haben zu viele viel zu lange ARD und ZDF geschaut Demokratie funktioniert genau so,4,0,7465425491143494934,7465425491143494934,positive,,[]
7465485434514195222,2025-01-29 23:38:18,Unfassbar wie konnte er nur,4,0,7465425491143494934,7465425491143494934,negative,,[]
7465485321334358806,2025-01-29 23:37:25,Wurde auch Zeit ,4,0,7465425491143494934,7465425491143494934,positive,1.0,"['👍', '💙']"
7465697222635815702,2025-01-30 13:19:13,Beide Stimmen für Blau ,3,1,7465425491143494934,7465425491143494934,neutral,1.0,['💙']
7465675294776099606,2025-01-30 11:54:04,Mir kommen gleich die Tränen bei dem Gejammere,3,0,7465425491143494934,7465425491143494934,neutral,,[]
7465671100724216598,2025-01-30 11:38:07,Nur noch ,3,0,7465425491143494934,7465425491143494934,negative,1.0,"['💙', '💙', '💙']"
7465654762391159574,2025-01-30 10:34:26, Nennt man Demokratie,3,0,7465425491143494934,7465425491143494934,negative,1.0,['😂']
7465596067397452566,2025-01-30 06:46:49,Das was passiert ist nennt man DEMOKRATIE,3,0,7465425491143494934,7465425491143494934,neutral,,[]
7465585327530246934,2025-01-30 06:05:41,Das war eine demokratische Abstimmung,3,0,7465425491143494934,7465425491143494934,neutral,,[]
7465572858193806082,2025-01-30 05:19:11,Das ging wohl nach hinten los junge Frau ,3,0,7465425491143494934,7465425491143494934,neutral,1.0,"['😂', '😂', '😂', '😂']"
7466329324062688022,2025-02-01 06:13:57,Wenn eine Partei mit antidemokratischen Werten antidemokratisches Gut abstimmt dann hat das nichts mit Demokratie zu tun,2,0,7465425491143494934,7465425491143494934,neutral,,[]
7465746618038797078,2025-01-30 16:30:28,Mein Herz schlägt ,2,0,7465425491143494934,7465425491143494934,neutral,1.0,"['💙', '💙', '💙']"
7465554599468385046,2025-01-30 04:12:15,Bin mega glücklich ,2,0,7465425491143494934,7465425491143494934,positive,1.0,"['💙', '💙', '💙']"
7465493606128960278,2025-01-30 00:10:02,Es ist wirklich schön Menschen zu finden die Verständnis zeigen und nicht alle über einen Kamm scheren Respekt und Unterstützung machen die Welt einfach besser,2,0,7465425491143494934,7465425491143494934,positive,1.0,['🙏']
7465486645716812566,2025-01-29 23:43:08,Merz hat D samt seiner Kinder gerettet,2,0,7465425491143494934,7465425491143494934,neutral,,[]
7465485778858410774,2025-01-29 23:39:51,Ich finde das richtig gut,2,1,7465425491143494934,7465425491143494934,positive,,[]
7465485173690581782,2025-01-29 23:36:49,Was willst du uns beibringen  So wirds kommen nur blau,2,0,7465425491143494934,7465425491143494934,negative,,[]
7465479832517772054,2025-01-29 23:16:05,Demokratie halt,2,0,7465425491143494934,7465425491143494934,negative,,[]
7465470774032499478,2025-01-29 22:40:14,ja endlich,2,0,7465425491143494934,7465425491143494934,positive,,[]
7465469687619666710,2025-01-29 22:36:01,mimimi,2,0,7465425491143494934,7465425491143494934,negative,,[]
7465469070315291414,2025-01-29 22:33:34,Danke für dein Statement,2,0,7465425491143494934,7465425491143494934,positive,,[]
7465466922353050390,2025-01-29 22:25:18,Wo ist das gegen die Demokrati,2,0,7465425491143494934,7465425491143494934,negative,,[]
7465820400837362454,2025-01-30 21:16:45,Das sagst du,1,0,7465425491143494934,7465425491143494934,negative,,[]
7465801416125563670,2025-01-30 20:02:58,na und,1,0,7465425491143494934,7465425491143494934,negative,,[]
7465752887269737238,2025-01-30 16:54:57,Gott sei Dank ,1,0,7465425491143494934,7465425491143494934,positive,1.0,['😂']
7465752744554038038,2025-01-30 16:54:19,das nennt man Demokratie,1,0,7465425491143494934,7465425491143494934,neutral,,[]
7465712222414734102,2025-01-30 14:17:24,ja wer sagt das den das sie rechtsradikal sind etc ,1,0,7465425491143494934,7465425491143494934,negative,,['🤔']
7465637125882381058,2025-01-30 09:26:47,ich wähle blau,1,0,7465425491143494934,7465425491143494934,negative,1.0,['💙']
