id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment,emoji_sentiment,extracted_emojis
7457923255186539286,2025-01-09 14:31:27,guter Witz ,7,0,7457914669760810263,7457914669760810263,negative,1.0,"['😂', '😂', '😂', '😂', '😂', '😂']"
7457918442706240278,2025-01-09 14:12:59,Klar Rüstungsindustrie erhöhen und schon gibt es Arbeitsplätze das hatten wir schon mal,4,1,7457914669760810263,7457914669760810263,neutral,,[]
7459013395090932502,2025-01-12 13:01:47,Merz,2,0,7457914669760810263,7457914669760810263,positive,,"['🖤', '🖤', '🖤']"
7457960491101799190,2025-01-09 16:55:53, hast du schon mal über eine Komiker  Karriere nachgedacht ,2,0,7457914669760810263,7457914669760810263,neutral,1.0,"['😂', '😂', '😂', '😂', '😂']"
7457918190410531586,2025-01-09 14:11:54,,2,1,7457914669760810263,7457914669760810263,negative,,"['🤣', '🤣', '🤣']"
7467361750560719636,2025-02-04 00:58:05,how are you my darling,1,0,7457914669760810263,7457914669760810263,positive,,[]
7457952174891926294,2025-01-09 16:23:40,Nur mit Alice Weidel,1,0,7457914669760810263,7457914669760810263,negative,,[]
7457942947750789910,2025-01-09 15:47:55,"
Glaubt den WahlLügen bitte nicht
16 Jahre sollten ausreichend gewesen sein um die Ziele der CDU zu erkennen
Ich will ein sicheres Deutschland und Demokratie",1,0,7457914669760810263,7457914669760810263,negative,,"['🤣', '🤣', '🤣']"
7457938472293384993,2025-01-09 15:30:31,Deutschland 2025 Radio ARD ZDF SPD CDU und Grüne PolitikEs wird nur noch gelogen und betrogen Jeder Politiker ein Millionär Und Deutschland ist nicht mehr Deutschland Und das ist Traurig,1,0,7457914669760810263,7457914669760810263,negative,,"['🤔', '🤔']"
7457936537408127766,2025-01-09 15:23:04,Kurze Frage sie wissen schon das genau wegen ihrer Partei die letzten 20 Jahre nix investiert wurde Aber natürlich wieder auf die Ampel schieben wie sonst auch alles was sie kaputt machen,1,0,7457914669760810263,7457914669760810263,neutral,,[]
7457934025668379414,2025-01-09 15:13:13,,1,0,7457914669760810263,7457914669760810263,negative,1.0,"['😂', '😂', '😂', '😂']"
7457918663532118806,2025-01-09 14:13:49,,1,0,7457914669760810263,7457914669760810263,negative,1.0,"['😂', '😂', '😂']"
7466425140008928022,2025-02-01 12:23:31,Du haust uns die Taschen voll mehr nicht,0,0,7457914669760810263,7457914669760810263,negative,,[]
7458934127162131222,2025-01-12 07:55:27,16 Jahre Ihr habt die Verantwortung Das ist Selbsterkenntnis  was ihr angerichtet habt,0,0,7457914669760810263,7457914669760810263,negative,,[]
7458017323909448471,2025-01-09 20:36:31,Junge junge jungesag mal noch einer die Deutschen hätten kein Humor ,0,0,7457914669760810263,7457914669760810263,neutral,,"['🤣', '🤣', '🤣', '🤣']"
7458010712129094422,2025-01-09 20:10:45,Niemals den unerträglichen Merz,0,0,7457914669760810263,7457914669760810263,neutral,,[]
7458010160826319638,2025-01-09 20:08:42,sie lügt ohne rot zu werden,0,0,7457914669760810263,7457914669760810263,neutral,,[]
7457991908330554134,2025-01-09 18:57:49,Bald Geschichte,0,0,7457914669760810263,7457914669760810263,neutral,,[]
7457974183688323862,2025-01-09 17:49:02,Der Witz ,0,0,7457914669760810263,7457914669760810263,negative,1.0,"['😅', '😂', '😂', '😂']"
7457963628101255958,2025-01-09 17:08:03,wo in der Raketenindustrie ,0,0,7457914669760810263,7457914669760810263,neutral,,[]
7457963474954634006,2025-01-09 17:07:28,Comedynachwuchs ,0,0,7457914669760810263,7457914669760810263,positive,,[]
7457959952680092438,2025-01-09 16:53:55,"Die erfolgloseste Bildungsministerin 20182021 ever war in Klausur und weiß nun aber wie es geht
Ihre Wirtschaftskompetenz tendiert ebenfalls gegen Null Reaktionär wie Merz und unwählbar",0,0,7457914669760810263,7457914669760810263,neutral,1.0,['🙈']
7457954286765540118,2025-01-09 16:31:49,Genau Auf Kosten der Sozialschwachen,0,0,7457914669760810263,7457914669760810263,neutral,-1.0,"['😡', '😡', '😡', '😡', '😡', '😡', '😡']"
